destport,protocol,tag
14,i-nlsp,tag5
4,crtp,tag8
5,kryptolan,tag8
11,pipe,tag8
15,wesp,tag3
10,fc,tag1
7,xnet,tag2
19,bna,tag4
0,mtp,tag5
4,sm (deprecated),tag5
2,srp,tag8
2,gmtp,tag9
8,scc-sp,tag5
10,crudp,tag9
10,qnx,tag8
6,stp,tag5
4,rdp,tag8
11,wesp,tag2
14,mfe-nsp,tag3
17,i-nlsp,tag4
8,aggfrag,tag4
4,tcf,tag7
3,irtp,tag9
9,pnni,tag8
12,crudp,tag8
14,trunk-1,tag9
1,skip,tag7
9,leaf-1,tag10
8,egp,tag3
19,ospfigp,tag2
9,secure-vmtp,tag10
10,fc,tag6
12,rohc,tag9
4,compaq-peer,tag4
19,3pc,tag3
8,compaq-peer,tag3
14,sm (deprecated),tag6
4,ddp,tag1
11,secure-vmtp,tag10
13,ospfigp,tag6
19,vrrp,tag3
9,merit-inp,tag3
3,scps,tag1
16,hip,tag1
13,hip,tag7
17,ipx-in-ip,tag1
15,ipcv,tag6
13,ipv6-frag,tag4
15,cbt,tag5
13,sctp,tag2
10,ipx-in-ip,tag9
19,ipv6-route,tag10
13,dcn-meas,tag5
4,ipx-in-ip,tag10
13,tp++,tag4
15,cftp,tag3
1,encap,tag8
17,cphb,tag6
12,aris,tag10
13,cpnx,tag1
1,ipcomp,tag3
2,ipv6-icmp,tag2
3,compaq-peer,tag7
7,merit-inp,tag1
3,ethernet,tag2
11,secure-vmtp,tag2
10,hip,tag8
12,st,tag3
2,ipv6-opts,tag2
14,mtp,tag2
11,sat-expak,tag3
8,nvp-ii,tag7
13,cftp,tag6
0,larp,tag8
3,chaos,tag6
1,ggp,tag6
4,vrrp,tag3
17,ggp,tag8
18,compaq-peer,tag4
6,rohc,tag1
5,icmp,tag5
10,cbt,tag2
12,idpr-cmtp,tag8
7,ipip,tag3
18,scc-sp,tag7
0,iso-ip,tag5
8,idrp,tag8
9,wb-expak,tag3
2,ipv4,tag1
9,uti,tag9
12,encap,tag6
1,compaq-peer,tag8
17,cphb,tag9
4,rsvp-e2e-ignore,tag1
6,wb-mon,tag2
13,bbn-rcc-mon,tag3
12,ptp,tag9
16,iatp,tag10
10,rsvp,tag6
0,iplt,tag1
17,wb-expak,tag4
8,fc,tag2
17,a/n,tag8
15,ospfigp,tag3
4,rohc,tag6
13,sat-mon,tag7
0,egp,tag3
17,sun-nd,tag9
13,ipv6-icmp,tag8
16,gre,tag4
8,mux,tag1
0,icmp,tag1
9,crtp,tag1
1,igmp,tag3
5,micp (deprecated),tag7
18,3pc,tag3
3,ipv6-frag,tag8
0,srp,tag1
0,sps,tag8
3,rsvp-e2e-ignore,tag7
8,mobility header,tag1
4,rohc,tag5
13,idrp,tag3
19,pup,tag9
8,micp (deprecated),tag9
6,icmp,tag9
2,st,tag8
8,xns-idp,tag6
15,aggfrag,tag3
0,bbn-rcc-mon,tag4
5,ggp,tag4
6,aris,tag7
7,mobility header,tag8
7,st,tag8
16,idpr-cmtp,tag8
16,ddx,tag2
3,udp,tag7
3,scps,tag10
4,scps,tag6
10,pup,tag4
13,idpr-cmtp,tag2
4,udp,tag3
13,srp,tag4
3,ddp,tag9
18,sprite-rpc,tag10
15,vines,tag4
10,xns-idp,tag2
6,uti,tag5
2,vmtp,tag5
13,ethernet,tag9
10,xtp,tag8
19,udp,tag8
10,ipv6-nonxt,tag1
17,bna,tag2
10,tlsp,tag10
12,compaq-peer,tag6
11,compaq-peer,tag5
5,vines,tag10
10,idrp,tag9
3,larp,tag3
2,il,tag9
17,idpr-cmtp,tag7
7,sun-nd,tag4
10,pnni,tag8
18,iptm,tag5
7,igp,tag8
7,ipip,tag6
8,st,tag5
5,udp,tag8
7,esp,tag3
18,etherip,tag2
5,tcf,tag4
11,idpr,tag5
19,rsvp,tag3
9,sscopmce,tag5
19,leaf-1,tag4
0,wb-mon,tag3
13,udp,tag8
7,pup,tag9
1,ipcomp,tag10
4,netblt,tag5
5,pipe,tag4
1,ddp,tag3
14,stp,tag6
14,wsn,tag8
14,crtp,tag8
4,igmp,tag7
19,leaf-2,tag9
13,argus (deprecated),tag5
16,cphb,tag1
8,larp,tag10
5,xtp,tag1
18,mpls-in-ip,tag2
5,ptp,tag6
0,scps,tag10
6,ethernet,tag8
6,iatp,tag9
2,aris,tag5
15,ipv6-route,tag9
2,ipv6,tag4
5,rohc,tag4
17,sat-expak,tag10
18,isis over ipv4,tag8
4,vrrp,tag1
14,xns-idp,tag7
19,swipe (deprecated),tag7
19,vrrp,tag8
4,vmtp,tag2
1,nvp-ii,tag9
0,mtp,tag2
3,gmtp,tag3
17,pup,tag9
4,dsr,tag7
0,scc-sp,tag1
19,tp++,tag5
10,trunk-1,tag6
18,wb-expak,tag2
19,sun-nd,tag2
15,rvd,tag7
19,ipv6-frag,tag7
8,pup,tag9
16,shim6,tag4
0,emcon,tag1
16,rsvp,tag10
14,sat-mon,tag1
17,idpr-cmtp,tag4
13,wb-mon,tag5
9,bna,tag10
12,snp,tag3
10,crudp,tag4
8,emcon,tag4
13,tcf,tag6
2,ipv6-opts,tag4
17,kryptolan,tag2
17,wsn,tag4
3,i-nlsp,tag2
13,qnx,tag2
6,leaf-1,tag8
18,bna,tag7
11,pim,tag1
16,emcon,tag3
19,stp,tag10
10,merit-inp,tag6
4,irtp,tag1
10,a/n,tag3
2,vines,tag8
17,aggfrag,tag6
8,mtp,tag1
8,ipip,tag2
16,iplt,tag10
6,trunk-1,tag4
7,vmtp,tag1
9,sps,tag8
15,stp,tag8
19,ipv6-icmp,tag6
0,pup,tag1
10,rohc,tag3
5,vines,tag4
0,rvd,tag1
14,icmp,tag9
1,a/n,tag7
10,narp,tag5
14,ipv6,tag3
13,shim6,tag1
14,pnni,tag4
10,3pc,tag1
2,trunk-2,tag1
7,br-sat-mon,tag2
15,sprite-rpc,tag3
19,gmtp,tag1
16,sm (deprecated),tag7
16,3pc,tag9
7,ipcomp,tag6
7,swipe (deprecated),tag7
0,emcon,tag5
14,fc,tag7
12,leaf-2,tag8
14,ipv6-nonxt,tag5
14,sdrp,tag4
13,dgp,tag8
10,wb-expak,tag8
2,merit-inp,tag2
11,chaos,tag1
18,merit-inp,tag7
12,ipv6-opts,tag2
18,min-ipv4,tag3
0,ospfigp,tag7
11,hopopt,tag9
17,dcn-meas,tag3
5,qnx,tag6
5,sat-mon,tag8
2,srp,tag1
18,mfe-nsp,tag6
7,pnni,tag2
3,sps,tag3
12,visa,tag3
8,rvd,tag8
8,swipe (deprecated),tag4
15,il,tag9
14,leaf-1,tag7
2,ipcomp,tag1
1,cbt,tag3
13,nsfnet-igp,tag4
4,ipcv,tag1
8,ipv6-frag,tag8
4,rvd,tag10
17,mux,tag9
7,ax.25,tag2
14,crtp,tag10
5,iatp,tag3
2,ipv6,tag2
16,cbt,tag3
16,dccp,tag5
15,tcf,tag9
18,ipv6,tag7
6,ipv6-frag,tag5
3,cbt,tag9
10,gre,tag10
5,hopopt,tag9
2,rsvp-e2e-ignore,tag9
4,aggfrag,tag5
3,rsvp-e2e-ignore,tag5
6,cftp,tag5
9,pup,tag9
4,3pc,tag8
16,irtp,tag8
6,il,tag5
7,egp,tag7
9,manet,tag8
15,ptp,tag6
18,iptm,tag9
19,larp,tag1
13,mobility header,tag2
8,sat-expak,tag6
15,ipcv,tag5
6,hopopt,tag3
15,trunk-1,tag2
11,nsfnet-igp,tag6
10,il,tag7
5,ippc,tag8
16,isis over ipv4,tag4
17,larp,tag2
1,dsr,tag4
18,ospfigp,tag5
13,ddx,tag8
3,nsfnet-igp,tag6
4,stp,tag7
6,stp,tag1
12,sat-mon,tag4
1,secure-vmtp,tag7
5,tlsp,tag8
4,ddp,tag3
16,iplt,tag9
19,egp,tag1
4,eigrp,tag2
19,tp++,tag9
14,nsh,tag3
7,icmp,tag1
19,pgm,tag3
0,cpnx,tag6
16,sprite-rpc,tag1
15,fire,tag3
17,nvp-ii,tag5
4,aris,tag6
9,aris,tag6
6,argus (deprecated),tag4
6,3pc,tag4
0,ptp,tag1
3,mtp,tag6
6,srp,tag10
15,vrrp,tag7
5,vrrp,tag4
2,st,tag4
13,a/n,tag9
9,aggfrag,tag9
4,vmtp,tag7
1,nsh,tag6
14,scps,tag6
6,ptp,tag5
17,aris,tag1
9,iso-tp4,tag5
1,aris,tag4
11,mux,tag3
0,bbn-rcc-mon,tag5
11,encap,tag6
1,sprite-rpc,tag7
7,igp,tag1
12,a/n,tag3
8,leaf-1,tag6
7,aggfrag,tag4
14,merit-inp,tag8
4,pim,tag4
3,mpls-in-ip,tag9
13,ipcv,tag6
10,trunk-1,tag7
13,vmtp,tag7
19,udp,tag6
16,rsvp,tag9
6,ipx-in-ip,tag10
18,esp,tag7
17,sat-mon,tag10
2,ddx,tag2
6,bna,tag1
19,chaos,tag9
9,br-sat-mon,tag7
11,tcf,tag1
14,vrrp,tag7
8,egp,tag10
4,ipcv,tag6
5,leaf-2,tag10
2,ipv6-opts,tag8
5,shim6,tag4
10,wb-mon,tag10
14,sscopmce,tag10
7,kryptolan,tag9
3,udplite,tag6
18,merit-inp,tag9
3,ipv6-nonxt,tag7
10,swipe (deprecated),tag7
2,argus (deprecated),tag8
5,prm,tag9
13,wsn,tag5
19,iso-ip,tag8
14,narp,tag4
10,rsvp-e2e-ignore,tag10
14,isis over ipv4,tag5
17,ax.25,tag4
9,bbn-rcc-mon,tag2
0,dsr,tag4
15,cftp,tag10
19,argus (deprecated),tag8
8,rvd,tag7
5,wsn,tag8
2,tcf,tag9
15,hmp,tag3
3,ifmp,tag1
6,larp,tag8
15,ipv6-frag,tag7
19,secure-vmtp,tag7
6,sscopmce,tag7
16,ifmp,tag4
17,icmp,tag4
1,idrp,tag2
8,ddp,tag2
12,stp,tag9
18,vmtp,tag9
1,eigrp,tag10
17,vmtp,tag1
14,emcon,tag4
13,cftp,tag2
3,ggp,tag7
1,i-nlsp,tag2
6,srp,tag2
13,ipv6-opts,tag5
0,smp,tag1
8,ipv4,tag3
10,visa,tag6
3,cbt,tag3
18,hmp,tag5
19,mobility header,tag5
4,sctp,tag9
7,st,tag1
17,ddp,tag4
13,sdrp,tag5
16,emcon,tag6
5,a/n,tag1
7,il,tag3
18,tcf,tag7
3,idpr-cmtp,tag4
11,ipv6-icmp,tag5
10,argus (deprecated),tag9
13,tlsp,tag1
16,sctp,tag1
4,cphb,tag1
19,igmp,tag8
18,hopopt,tag4
10,sm (deprecated),tag6
0,l2tp,tag5
4,manet,tag9
5,skip,tag3
4,crtp,tag5
4,pgm,tag8
2,iso-ip,tag6
14,merit-inp,tag1
4,narp,tag6
8,ippc,tag3
17,chaos,tag5
15,sm (deprecated),tag9
5,ifmp,tag6
6,manet,tag5
11,idrp,tag3
3,wb-expak,tag2
19,pgm,tag5
3,min-ipv4,tag1
14,tlsp,tag1
18,ddp,tag6
1,snp,tag6
14,hmp,tag7
8,bbn-rcc-mon,tag7
9,srp,tag2
13,wesp,tag6
15,gmtp,tag10
12,ipcv,tag10
14,pgm,tag5
15,sdrp,tag2
19,tlsp,tag4
3,leaf-2,tag10
0,crtp,tag10
7,eigrp,tag8
3,srp,tag6
17,sat-expak,tag1
4,iso-ip,tag1
18,udp,tag6
14,nvp-ii,tag8
1,nsfnet-igp,tag6
19,stp,tag3
4,ipv4,tag10
2,ipcv,tag4
11,manet,tag3
5,3pc,tag8
16,compaq-peer,tag1
12,tlsp,tag7
7,chaos,tag8
19,ptp,tag10
15,iso-tp4,tag3
13,mfe-nsp,tag1
0,hopopt,tag10
2,aris,tag2
16,etherip,tag10
11,il,tag2
5,l2tp,tag1
18,bna,tag3
3,argus (deprecated),tag6
14,prm,tag3
17,dsr,tag4
15,mux,tag10
12,mux,tag8
17,nvp-ii,tag1
0,skip,tag8
0,pgm,tag7
2,rdp,tag9
17,ddp,tag1
8,swipe (deprecated),tag6
16,il,tag10
3,aris,tag2
11,wsn,tag4
0,bbn-rcc-mon,tag1
10,idpr,tag7
5,micp (deprecated),tag9
7,rohc,tag10
18,pipe,tag8
9,rsvp,tag8
11,micp (deprecated),tag3
5,iso-tp4,tag9
5,igp,tag8
18,iatp,tag2
17,ipv6-opts,tag3
7,aris,tag3
13,bna,tag8
6,snp,tag6
17,rvd,tag4
6,ethernet,tag3
12,egp,tag1
10,iso-ip,tag5
16,hopopt,tag10
16,pvp,tag10
17,sat-expak,tag9
4,hopopt,tag1
7,dsr,tag8
10,etherip,tag9
3,icmp,tag7
10,skip,tag8
8,narp,tag6
9,ethernet,tag3
11,aris,tag3
19,udp,tag3
7,pvp,tag2
16,idpr-cmtp,tag4
1,wb-mon,tag6
0,i-nlsp,tag4
14,rvd,tag9
16,udplite,tag10
11,rsvp,tag2
5,qnx,tag2
14,egp,tag3
18,kryptolan,tag9
1,pgm,tag5
7,srp,tag8
19,hip,tag1
12,crudp,tag1
10,qnx,tag3
8,ipcomp,tag7
7,ipcomp,tag10
7,rvd,tag4
6,3pc,tag6
13,manet,tag6
0,gre,tag2
14,xtp,tag10
13,dsr,tag9
8,ptp,tag5
18,leaf-2,tag4
5,pipe,tag9
18,snp,tag7
7,ospfigp,tag9
19,isis over ipv4,tag1
6,ipv6-opts,tag10
3,cbt,tag6
14,min-ipv4,tag9
13,gre,tag1
11,fc,tag2
9,cbt,tag5
9,rvd,tag6
10,igmp,tag6
12,stp,tag10
17,tlsp,tag10
19,ipcomp,tag3
16,pipe,tag2
15,mfe-nsp,tag10
18,mpls-in-ip,tag10
16,nsfnet-igp,tag4
6,visa,tag10
5,ipv4,tag7
19,dccp,tag2
12,a/n,tag5
3,br-sat-mon,tag5
3,3pc,tag9
4,smp,tag7
15,scps,tag5
4,vmtp,tag10
9,cphb,tag6
5,mtp,tag4
1,xns-idp,tag7
4,dgp,tag3
18,cbt,tag4
1,igp,tag4
19,sm (deprecated),tag4
9,micp (deprecated),tag2
8,tp++,tag8
14,a/n,tag7
2,srp,tag3
15,nsh,tag5
2,bna,tag6
15,il,tag5
16,mpls-in-ip,tag9
2,dgp,tag6
7,ipv6-route,tag5
18,xns-idp,tag1
2,pim,tag1
13,tp++,tag9
1,skip,tag3
14,encap,tag3
1,ax.25,tag7
17,trunk-1,tag6
12,etherip,tag4
19,gmtp,tag5
4,ipv6-nonxt,tag2
9,bbn-rcc-mon,tag10
15,fc,tag5
6,chaos,tag8
3,fc,tag10
16,sat-expak,tag8
11,ipcomp,tag10
2,trunk-1,tag1
13,pipe,tag9
19,vmtp,tag10
12,br-sat-mon,tag7
9,compaq-peer,tag7
6,iso-ip,tag7
10,xns-idp,tag8
11,pim,tag9
13,prm,tag10
2,leaf-1,tag3
2,visa,tag5
14,ipv6-route,tag9
3,gmtp,tag4
11,kryptolan,tag1
4,cphb,tag10
12,ifmp,tag1
18,ipv6-opts,tag5
4,pipe,tag6
6,rvd,tag2
6,rsvp-e2e-ignore,tag4
7,visa,tag5
16,il,tag2
19,nvp-ii,tag1
0,sscopmce,tag7
14,argus (deprecated),tag6
14,i-nlsp,tag1
16,ipcomp,tag2
18,trunk-1,tag9
6,ethernet,tag7
4,iatp,tag3
1,xnet,tag2
5,sps,tag7
17,rsvp-e2e-ignore,tag8
6,ospfigp,tag9
0,min-ipv4,tag6
0,sm (deprecated),tag4
12,mobility header,tag3
16,scps,tag10
15,dccp,tag6
5,hopopt,tag1
0,xnet,tag2
16,ptp,tag10
19,cbt,tag4
2,bna,tag5
1,dsr,tag7
1,hmp,tag10
5,ospfigp,tag7
6,min-ipv4,tag7
19,ipv6-route,tag3
2,esp,tag8
15,ospfigp,tag6
15,sprite-rpc,tag7
11,pgm,tag9
6,gre,tag7
14,ipip,tag8
6,stp,tag8
5,trunk-2,tag5
19,leaf-2,tag4
13,tp++,tag2
2,sm (deprecated),tag7
0,iptm,tag10
17,isis over ipv4,tag5
7,emcon,tag4
16,min-ipv4,tag10
17,sctp,tag4
9,aris,tag9
14,hopopt,tag4
8,trunk-1,tag2
1,idpr-cmtp,tag3
11,igmp,tag9
10,compaq-peer,tag2
12,sun-nd,tag4
18,ipv6,tag3
6,hmp,tag7
2,skip,tag6
7,xtp,tag4
10,ax.25,tag10
17,snp,tag5
15,rsvp-e2e-ignore,tag9
14,irtp,tag5
5,netblt,tag9
19,mtp,tag2
19,vrrp,tag7
15,irtp,tag1
5,rsvp,tag4
4,tlsp,tag7
1,netblt,tag1
6,xnet,tag5
2,ifmp,tag4
0,ipcomp,tag10
7,wb-expak,tag5
18,iso-tp4,tag9
16,ddp,tag9
19,bbn-rcc-mon,tag7
0,xns-idp,tag6
8,ipv6-opts,tag1
7,uti,tag4
18,qnx,tag3
16,egp,tag4
4,cphb,tag4
17,bbn-rcc-mon,tag7
7,vmtp,tag10
11,kryptolan,tag4
1,vrrp,tag6
10,ipip,tag5
16,cpnx,tag6
8,fc,tag10
7,prm,tag3
9,nsfnet-igp,tag6
7,cftp,tag1
12,vmtp,tag6
18,il,tag3
4,pipe,tag3
12,ddx,tag7
16,iplt,tag6
8,idpr,tag8
6,ipcv,tag9
13,skip,tag9
10,qnx,tag4
0,ipv4,tag9
8,nsh,tag4
7,sm (deprecated),tag4
14,sctp,tag3
15,ipv6-icmp,tag2
0,ipip,tag6
16,rsvp-e2e-ignore,tag2
0,ipcomp,tag6
2,vrrp,tag7
8,snp,tag8
16,trunk-1,tag2
0,cbt,tag3
18,skip,tag3
2,xns-idp,tag7
9,dcn-meas,tag4
17,aggfrag,tag1
16,icmp,tag3
13,ipcv,tag8
3,iso-ip,tag10
1,vrrp,tag3
13,qnx,tag7
4,ospfigp,tag9
3,snp,tag4
6,ethernet,tag10
15,pipe,tag2
13,pvp,tag5
9,mfe-nsp,tag1
9,tp++,tag9
18,ax.25,tag10
18,ipv6-opts,tag9
7,encap,tag2
7,mtp,tag7
7,narp,tag4
10,esp,tag2
8,xtp,tag10
0,br-sat-mon,tag7
7,ipv4,tag8
10,dsr,tag4
5,ddx,tag7
16,skip,tag6
16,aris,tag10
18,snp,tag5
5,tcp,tag6
6,skip,tag6
0,pim,tag3
3,scps,tag7
17,fc,tag1
3,wesp,tag9
4,sat-expak,tag10
0,rohc,tag4
13,sps,tag4
0,wb-expak,tag1
8,hmp,tag6
5,sm (deprecated),tag9
16,pvp,tag6
0,fc,tag10
10,sprite-rpc,tag2
19,chaos,tag3
4,ipv6-opts,tag2
2,mux,tag6
4,prm,tag4
14,ddx,tag7
13,nsfnet-igp,tag2
6,nsh,tag1
4,sat-mon,tag9
8,pipe,tag1
1,ipip,tag10
6,ipx-in-ip,tag2
5,idpr,tag1
18,hmp,tag4
3,rsvp-e2e-ignore,tag1
14,l2tp,tag8
8,xns-idp,tag1
19,pup,tag7
0,xtp,tag10
18,xns-idp,tag6
16,pim,tag2
19,rsvp,tag6
13,esp,tag10
4,visa,tag1
8,dgp,tag1
15,tlsp,tag7
1,hmp,tag1
10,udp,tag5
13,crtp,tag5
18,ggp,tag9
3,nvp-ii,tag9
0,mpls-in-ip,tag1
4,nsfnet-igp,tag10
6,visa,tag5
15,sat-expak,tag2
1,emcon,tag5
15,pvp,tag6
0,mux,tag3
19,igp,tag8
0,igp,tag4
12,rohc,tag6
15,visa,tag7
16,sctp,tag2
18,pipe,tag5
17,scps,tag5
4,trunk-2,tag2
13,ifmp,tag5
17,uti,tag10
19,manet,tag7
19,mpls-in-ip,tag2
14,gre,tag5
1,iptm,tag4
7,nsh,tag5
10,tcp,tag6
13,fire,tag8
0,wesp,tag7
3,emcon,tag4
9,ipv6,tag2
12,hopopt,tag5
6,scc-sp,tag2
17,ipv6,tag10
3,vrrp,tag2
15,iso-ip,tag2
11,cphb,tag1
8,crtp,tag1
11,sun-nd,tag8
19,emcon,tag8
14,cbt,tag4
5,gmtp,tag3
18,ipv6-icmp,tag8
15,ddp,tag10
15,leaf-2,tag10
0,nsh,tag2
9,ptp,tag3
19,nsfnet-igp,tag6
14,min-ipv4,tag7
18,argus (deprecated),tag3
8,mtp,tag8
12,l2tp,tag10
1,rdp,tag8
10,sdrp,tag8
0,pgm,tag4
3,iso-ip,tag9
2,scc-sp,tag9
6,pipe,tag9
2,nsfnet-igp,tag2
2,bbn-rcc-mon,tag7
2,udplite,tag2
13,qnx,tag4
7,nvp-ii,tag8
13,gre,tag4
4,i-nlsp,tag1
15,ethernet,tag4
4,idrp,tag7
10,ggp,tag3
5,sdrp,tag4
18,kryptolan,tag7
11,udplite,tag6
7,ipcv,tag6
15,esp,tag10
8,manet,tag8
2,narp,tag5
0,vrrp,tag4
19,ipip,tag10
11,ah,tag6
19,swipe (deprecated),tag9
13,ipv4,tag6
6,ipcomp,tag9
13,egp,tag10
12,dccp,tag9
18,esp,tag4
11,tcp,tag2
18,wsn,tag4
16,micp (deprecated),tag2
8,visa,tag6
9,sat-mon,tag8
1,ddx,tag4
19,sps,tag2
15,encap,tag6
12,sdrp,tag8
11,pup,tag7
9,isis over ipv4,tag8
5,pvp,tag3
6,iso-ip,tag6
2,cbt,tag6
5,udp,tag3
7,scps,tag5
11,ipx-in-ip,tag7
12,sctp,tag2
18,trunk-1,tag10
18,3pc,tag2
13,prm,tag3
12,iplt,tag8
15,ipv6-opts,tag2
1,ippc,tag3
6,ethernet,tag9
1,tcf,tag7
7,cbt,tag3
3,dccp,tag7
0,ipv6-icmp,tag8
9,l2tp,tag3
4,ifmp,tag10
3,mtp,tag10
0,ipv4,tag10
1,sm (deprecated),tag10
6,ddx,tag1
11,uti,tag9
1,cftp,tag8
9,sctp,tag10
3,egp,tag4
4,pnni,tag8
7,tcp,tag6
14,tcp,tag4
9,mtp,tag3
10,ipv6-icmp,tag7
14,manet,tag3
15,ax.25,tag9
0,etherip,tag2
19,compaq-peer,tag8
9,ah,tag4
4,leaf-2,tag3
0,il,tag6
0,udp,tag6
8,uti,tag10
4,ipv6,tag1
2,pup,tag5
15,udplite,tag1
12,pvp,tag9
4,encap,tag6
11,eigrp,tag3
10,ipip,tag7
5,ipcv,tag7
6,ifmp,tag6
16,pup,tag6
15,hmp,tag8
3,sprite-rpc,tag3
1,wb-expak,tag6
18,pim,tag4
15,compaq-peer,tag9
4,ipv6-opts,tag7
13,ipv6-icmp,tag10
7,igmp,tag5
19,crudp,tag7
6,dgp,tag5
0,trunk-1,tag6
6,ipv6-nonxt,tag1
8,tlsp,tag5
16,mobility header,tag7
14,ggp,tag5
0,narp,tag1
0,ippc,tag3
5,nsfnet-igp,tag1
11,hmp,tag1
14,pvp,tag7
6,qnx,tag3
3,wesp,tag3
5,dsr,tag7
7,trunk-1,tag8
11,leaf-2,tag7
1,tcf,tag10
2,iplt,tag5
11,narp,tag4
11,vines,tag10
6,ethernet,tag5
6,trunk-2,tag7
16,rsvp-e2e-ignore,tag6
6,emcon,tag1
8,rdp,tag5
7,idpr,tag5
14,pipe,tag7
10,iso-ip,tag2
6,manet,tag7
18,sscopmce,tag4
15,ddx,tag9
2,ipv4,tag9
6,sdrp,tag4
2,hopopt,tag4
0,wb-mon,tag10
12,leaf-1,tag9
3,tcf,tag6
7,rsvp-e2e-ignore,tag1
12,isis over ipv4,tag7
10,tp++,tag2
9,fire,tag2
16,ipcv,tag4
2,cphb,tag8
11,wb-mon,tag5
2,gmtp,tag5
0,dcn-meas,tag9
18,igmp,tag8
15,micp (deprecated),tag8
9,ipcv,tag7
13,stp,tag7
6,bna,tag5
3,xnet,tag5
15,ah,tag1
12,mtp,tag8
16,irtp,tag9
0,l2tp,tag1
6,emcon,tag9
4,sat-expak,tag8
16,i-nlsp,tag4
8,scps,tag5
10,rsvp-e2e-ignore,tag4
4,scc-sp,tag3
11,wb-expak,tag4
2,wb-expak,tag5
12,trunk-1,tag10
13,ggp,tag6
3,swipe (deprecated),tag1
17,tcf,tag9
14,merit-inp,tag3
13,crtp,tag1
13,ippc,tag4
19,etherip,tag7
0,stp,tag7
14,leaf-2,tag10
17,cftp,tag4
15,argus (deprecated),tag6
2,ddp,tag6
17,dgp,tag4
2,cpnx,tag6
5,netblt,tag2
18,ddx,tag8
16,mpls-in-ip,tag7
7,vmtp,tag4
13,chaos,tag4
14,eigrp,tag6
3,ptp,tag10
4,fire,tag7
16,snp,tag6
2,srp,tag5
11,ippc,tag5
5,ifmp,tag8
2,irtp,tag5
7,udplite,tag5
3,tcp,tag1
10,min-ipv4,tag2
12,hip,tag9
14,nsh,tag5
7,cphb,tag5
15,kryptolan,tag9
0,icmp,tag8
6,idpr,tag2
14,ddx,tag1
12,xtp,tag8
12,sat-mon,tag2
8,cpnx,tag6
17,sctp,tag2
5,igmp,tag4
13,wb-expak,tag5
11,br-sat-mon,tag5
3,dccp,tag3
12,scps,tag4
9,encap,tag1
14,larp,tag7
17,rsvp,tag1
16,crudp,tag10
1,xnet,tag6
10,ospfigp,tag9
18,trunk-1,tag5
0,dgp,tag6
10,mfe-nsp,tag4
16,cftp,tag8
5,ipv6,tag6
12,fire,tag2
15,rdp,tag10
2,a/n,tag2
18,sctp,tag3
7,ipx-in-ip,tag8
19,prm,tag9
3,srp,tag1
17,qnx,tag10
16,vrrp,tag3
18,shim6,tag7
6,esp,tag1
11,wsn,tag8
5,sscopmce,tag3
12,leaf-1,tag10
19,netblt,tag6
7,rsvp-e2e-ignore,tag8
16,icmp,tag10
17,cbt,tag2
3,igp,tag9
12,hopopt,tag7
12,idpr-cmtp,tag10
9,igmp,tag5
9,idpr,tag5
17,stp,tag8
0,secure-vmtp,tag6
2,crtp,tag3
9,stp,tag10
5,crtp,tag3
3,vines,tag10
7,udplite,tag7
11,secure-vmtp,tag7
12,bna,tag3
15,visa,tag9
12,sdrp,tag1
18,emcon,tag10
4,smp,tag8
4,chaos,tag4
11,mfe-nsp,tag5
3,ipcomp,tag1
0,idpr-cmtp,tag4
0,iso-tp4,tag2
19,mpls-in-ip,tag6
9,crtp,tag2
12,leaf-1,tag2
9,hopopt,tag8
19,st,tag8
2,micp (deprecated),tag6
0,nsh,tag5
7,ospfigp,tag10
1,ptp,tag10
18,igp,tag10
14,igp,tag2
1,dgp,tag9
11,idpr-cmtp,tag5
17,tcf,tag2
10,br-sat-mon,tag10
15,ethernet,tag7
8,rohc,tag10
4,qnx,tag3
4,wb-expak,tag7
4,netblt,tag9
10,idpr-cmtp,tag4
12,vrrp,tag7
6,cbt,tag10
13,ipcv,tag7
10,ethernet,tag5
16,egp,tag7
8,prm,tag3
2,dsr,tag1
16,rsvp-e2e-ignore,tag8
12,pipe,tag1
14,sun-nd,tag3
4,prm,tag7
19,ggp,tag1
16,stp,tag2
3,il,tag3
18,sps,tag3
16,vmtp,tag2
19,igmp,tag3
5,narp,tag4
14,wesp,tag2
18,dsr,tag10
19,micp (deprecated),tag4
0,tlsp,tag8
10,esp,tag1
15,chaos,tag9
16,cpnx,tag8
8,sctp,tag9
8,pup,tag8
10,dgp,tag6
18,ipx-in-ip,tag5
14,nsfnet-igp,tag9
5,tp++,tag6
15,vines,tag8
6,scc-sp,tag1
18,trunk-2,tag2
6,prm,tag1
9,manet,tag6
0,wesp,tag1
6,sctp,tag3
13,iatp,tag9
9,eigrp,tag8
17,secure-vmtp,tag7
1,merit-inp,tag8
2,ipip,tag3
16,wsn,tag6
15,scps,tag9
4,cpnx,tag2
17,ah,tag9
14,etherip,tag1
3,ipv6-opts,tag8
12,3pc,tag1
15,3pc,tag4
1,cftp,tag4
2,vmtp,tag8
8,rohc,tag8
2,pipe,tag4
10,udp,tag4
18,kryptolan,tag2
14,snp,tag4
1,ipv6,tag9
12,wsn,tag7
1,tcp,tag7
16,sat-expak,tag9
16,i-nlsp,tag3
0,aris,tag4
7,isis over ipv4,tag7
7,bna,tag8
17,mpls-in-ip,tag5
6,sat-expak,tag2
17,iptm,tag3
9,kryptolan,tag3
0,hopopt,tag2
2,ospfigp,tag6
