destport,protocol,tag
13,sprite-rpc,tag6
6,idpr-cmtp,tag5
8,aggfrag,tag7
13,xnet,tag1
11,chaos,tag9
5,ddp,tag4
11,sctp,tag7
14,wsn,tag3
2,dcn-meas,tag4
11,xtp,tag9
3,cpnx,tag6
12,qnx,tag5
2,aris,tag7
10,micp (deprecated),tag1
11,ipip,tag8
8,ipv6-nonxt,tag8
12,pipe,tag2
6,ippc,tag10
2,idpr,tag4
6,stp,tag10
6,etherip,tag3
5,gmtp,tag3
1,il,tag6
8,ipx-in-ip,tag5
10,ipv6-route,tag7
5,ipv6-nonxt,tag2
2,ifmp,tag10
11,shim6,tag8
11,ipv6-frag,tag7
13,cftp,tag8
5,xnet,tag8
3,cbt,tag4
7,ipv6-route,tag10
8,secure-vmtp,tag4
13,l2tp,tag8
10,sat-mon,tag6
6,sm (deprecated),tag8
11,rvd,tag2
8,merit-inp,tag10
4,visa,tag1
18,dccp,tag3
1,l2tp,tag7
15,sat-mon,tag4
19,srp,tag7
10,pnni,tag6
0,wesp,tag3
15,mtp,tag7
13,tcf,tag1
3,sat-mon,tag10
3,egp,tag8
13,scps,tag1
11,sps,tag6
5,ipv6-opts,tag7
16,icmp,tag10
16,xnet,tag10
17,pup,tag7
4,idpr-cmtp,tag1
9,ddp,tag2
16,kryptolan,tag4
2,ipv6-route,tag6
14,wb-mon,tag1
5,dcn-meas,tag9
16,sps,tag9
3,3pc,tag1
18,pnni,tag2
11,kryptolan,tag4
12,nsh,tag2
18,il,tag6
12,icmp,tag4
2,ospfigp,tag1
17,qnx,tag10
0,ax.25,tag5
0,br-sat-mon,tag9
3,pnni,tag10
16,pgm,tag4
10,secure-vmtp,tag6
9,isis over ipv4,tag9
11,wsn,tag4
3,leaf-2,tag7
17,sm (deprecated),tag7
0,argus (deprecated),tag8
9,shim6,tag3
5,aggfrag,tag5
3,a/n,tag8
4,pup,tag1
14,narp,tag7
7,idrp,tag3
10,trunk-2,tag6
5,crtp,tag3
15,a/n,tag7
15,ipv6-icmp,tag7
14,tlsp,tag8
16,udplite,tag8
15,dsr,tag6
19,aris,tag8
3,pup,tag5
17,secure-vmtp,tag1
0,xns-idp,tag8
17,wsn,tag9
17,pup,tag6
16,dgp,tag5
7,swipe (deprecated),tag4
4,ptp,tag2
9,sm (deprecated),tag9
7,igmp,tag9
19,ah,tag8
17,ipv6-frag,tag4
3,crudp,tag10
16,rdp,tag8
13,rsvp,tag4
19,stp,tag8
12,ipv6-opts,tag5
4,udp,tag10
15,ipv6-frag,tag8
5,rdp,tag9
2,min-ipv4,tag3
16,scc-sp,tag4
3,idpr-cmtp,tag6
5,tcf,tag10
10,srp,tag2
7,pipe,tag4
13,shim6,tag10
8,gre,tag8
11,ddp,tag9
15,iptm,tag7
16,stp,tag5
1,3pc,tag1
8,mux,tag6
5,fc,tag8
15,cpnx,tag1
5,ipv6-frag,tag6
9,leaf-2,tag3
3,mux,tag6
3,wb-mon,tag2
3,scc-sp,tag10
14,l2tp,tag10
10,sun-nd,tag2
6,sps,tag7
13,cphb,tag1
5,ddx,tag4
4,ipv4,tag2
3,pim,tag6
4,ipv6-nonxt,tag9
17,icmp,tag2
7,visa,tag4
18,udplite,tag7
1,esp,tag7
15,irtp,tag10
16,encap,tag5
6,min-ipv4,tag6
2,dsr,tag2
11,narp,tag5
3,nsfnet-igp,tag6
16,smp,tag7
3,ipcv,tag3
12,udplite,tag5
1,sscopmce,tag7
5,nsfnet-igp,tag4
16,compaq-peer,tag6
19,vmtp,tag9
0,xnet,tag10
1,esp,tag5
5,tp++,tag2
16,idrp,tag10
16,bna,tag9
18,dgp,tag1
18,ptp,tag4
15,cpnx,tag7
9,igp,tag7
7,ax.25,tag10
7,mfe-nsp,tag8
14,leaf-1,tag7
11,wb-mon,tag4
6,min-ipv4,tag7
19,sat-expak,tag5
6,rdp,tag9
0,uti,tag3
2,ipv4,tag3
8,rohc,tag7
19,shim6,tag3
1,manet,tag4
6,sm (deprecated),tag6
14,dcn-meas,tag7
14,bna,tag2
8,st,tag1
10,iatp,tag10
10,scps,tag9
12,wb-expak,tag2
7,sprite-rpc,tag8
19,ipip,tag7
0,netblt,tag9
1,gre,tag5
19,sps,tag8
13,rohc,tag7
19,trunk-1,tag1
9,rsvp,tag3
15,igp,tag9
18,ipx-in-ip,tag10
0,a/n,tag10
16,vrrp,tag1
7,nvp-ii,tag1
18,iso-ip,tag5
5,iatp,tag2
7,wsn,tag5
17,igmp,tag3
8,aris,tag2
4,gre,tag3
16,shim6,tag4
8,snp,tag10
6,ipv6-nonxt,tag4
12,encap,tag6
5,mtp,tag10
1,hopopt,tag2
9,uti,tag1
14,il,tag2
0,iptm,tag6
14,min-ipv4,tag2
10,ipv6-route,tag9
16,min-ipv4,tag9
11,mtp,tag4
17,i-nlsp,tag10
12,sdrp,tag4
4,bna,tag3
13,wb-expak,tag10
1,egp,tag3
17,kryptolan,tag6
3,netblt,tag10
10,chaos,tag9
1,xnet,tag6
19,ipv6,tag6
6,pnni,tag3
5,nsh,tag7
12,nsfnet-igp,tag3
13,leaf-1,tag9
3,ifmp,tag8
18,sat-mon,tag3
14,argus (deprecated),tag5
17,sm (deprecated),tag3
13,idpr,tag6
12,ipv6,tag8
7,nsh,tag10
17,sctp,tag10
16,trunk-2,tag4
7,sat-mon,tag2
7,isis over ipv4,tag2
18,ipx-in-ip,tag7
8,manet,tag8
10,egp,tag4
10,ipv6-nonxt,tag9
0,scc-sp,tag7
5,ipcomp,tag3
17,iso-ip,tag3
19,sun-nd,tag7
8,wsn,tag5
6,eigrp,tag7
10,mtp,tag8
3,crtp,tag1
9,l2tp,tag6
8,vrrp,tag1
2,mpls-in-ip,tag1
2,uti,tag7
8,encap,tag7
19,bbn-rcc-mon,tag8
3,sm (deprecated),tag9
1,tp++,tag9
1,rsvp-e2e-ignore,tag8
6,argus (deprecated),tag10
15,cbt,tag5
19,wb-mon,tag6
13,netblt,tag10
14,sps,tag7
0,chaos,tag3
17,pup,tag2
6,sdrp,tag3
11,ddp,tag7
0,leaf-2,tag4
4,sm (deprecated),tag6
2,ipx-in-ip,tag2
18,sps,tag7
16,il,tag6
19,visa,tag10
19,udp,tag7
18,xnet,tag1
18,ipv6-nonxt,tag1
18,ipip,tag2
16,uti,tag2
4,mpls-in-ip,tag2
9,ipip,tag10
14,wb-expak,tag4
13,mfe-nsp,tag7
13,crudp,tag5
8,min-ipv4,tag7
2,sps,tag1
15,fire,tag9
3,rdp,tag2
16,tcp,tag8
4,ipip,tag10
3,aggfrag,tag5
9,cftp,tag7
7,srp,tag8
11,stp,tag5
16,ipv6-route,tag7
2,wsn,tag10
2,ipv4,tag1
8,encap,tag10
17,gre,tag8
10,prm,tag8
3,dcn-meas,tag5
7,udplite,tag3
14,i-nlsp,tag8
5,pvp,tag10
15,tlsp,tag6
10,pim,tag9
13,ax.25,tag6
7,3pc,tag3
2,xnet,tag6
11,ah,tag3
18,iso-ip,tag8
15,ipv6,tag10
1,encap,tag1
14,merit-inp,tag5
11,larp,tag8
8,isis over ipv4,tag4
11,tcp,tag2
1,fire,tag5
16,skip,tag6
15,udplite,tag6
5,prm,tag3
0,ipx-in-ip,tag8
14,ggp,tag8
7,sun-nd,tag5
9,scps,tag8
5,hmp,tag3
16,dcn-meas,tag8
18,a/n,tag9
3,hip,tag3
10,qnx,tag9
8,xtp,tag3
18,ipcv,tag9
12,il,tag3
3,secure-vmtp,tag7
4,scps,tag2
11,leaf-1,tag9
18,ipv6-icmp,tag6
4,crudp,tag8
5,leaf-2,tag6
6,micp (deprecated),tag1
0,pvp,tag1
14,vmtp,tag7
16,ippc,tag5
14,icmp,tag6
0,fc,tag5
14,pnni,tag4
0,wb-expak,tag7
0,skip,tag7
15,skip,tag3
16,sm (deprecated),tag2
3,ipx-in-ip,tag5
15,dccp,tag1
18,xtp,tag10
15,ifmp,tag8
8,il,tag2
4,st,tag4
8,ddx,tag1
0,trunk-2,tag6
18,xns-idp,tag7
16,ptp,tag9
3,vrrp,tag7
2,sat-mon,tag4
9,secure-vmtp,tag4
1,il,tag1
5,qnx,tag7
4,rsvp-e2e-ignore,tag9
9,dsr,tag4
14,sat-expak,tag5
13,ah,tag10
2,nsh,tag6
1,rsvp,tag3
3,trunk-1,tag2
9,merit-inp,tag2
11,cbt,tag1
13,egp,tag6
12,pvp,tag2
3,pgm,tag5
1,idrp,tag6
10,iptm,tag9
7,fc,tag5
12,manet,tag8
2,cbt,tag8
9,kryptolan,tag8
10,nvp-ii,tag2
19,sat-mon,tag3
10,mfe-nsp,tag6
7,encap,tag4
19,icmp,tag1
14,sat-mon,tag9
8,st,tag2
13,ipv6-nonxt,tag4
5,st,tag6
3,mobility header,tag4
12,leaf-1,tag2
18,ipv6-frag,tag9
1,ipv6-frag,tag3
8,eigrp,tag7
4,iptm,tag2
14,hopopt,tag10
13,ippc,tag10
7,idrp,tag5
1,secure-vmtp,tag5
10,ipv6-nonxt,tag4
11,wsn,tag6
10,udp,tag5
3,cpnx,tag10
17,skip,tag4
7,chaos,tag8
3,udp,tag10
12,pgm,tag10
2,sprite-rpc,tag7
14,irtp,tag3
9,chaos,tag8
6,ospfigp,tag9
15,ethernet,tag2
15,cpnx,tag8
9,vines,tag10
19,sdrp,tag6
8,sps,tag5
16,esp,tag4
0,prm,tag10
19,ddp,tag5
9,mpls-in-ip,tag9
7,larp,tag9
7,udplite,tag5
15,3pc,tag5
8,l2tp,tag1
7,wsn,tag9
8,tcf,tag4
2,gre,tag10
1,dsr,tag3
16,igmp,tag2
2,aris,tag4
4,nsh,tag2
11,crudp,tag10
4,tcp,tag7
11,ggp,tag5
15,igmp,tag6
6,sm (deprecated),tag10
4,sctp,tag4
18,iso-tp4,tag8
18,idrp,tag1
0,ipip,tag2
4,udplite,tag8
9,cbt,tag6
18,sprite-rpc,tag6
18,larp,tag1
10,xtp,tag8
17,xns-idp,tag1
16,leaf-1,tag7
18,rdp,tag8
1,dsr,tag1
1,dcn-meas,tag3
0,argus (deprecated),tag9
4,merit-inp,tag3
17,hmp,tag7
13,tp++,tag4
16,ddx,tag8
10,udp,tag3
8,irtp,tag2
10,iso-ip,tag5
15,mpls-in-ip,tag9
5,ddp,tag3
1,sdrp,tag5
5,ipx-in-ip,tag4
12,merit-inp,tag8
13,eigrp,tag2
12,dgp,tag1
5,ipv6-icmp,tag7
1,manet,tag5
2,igp,tag10
12,idpr,tag1
17,vmtp,tag2
9,ipip,tag5
18,ipx-in-ip,tag6
19,mpls-in-ip,tag9
11,xtp,tag10
14,crtp,tag2
7,mpls-in-ip,tag2
16,eigrp,tag5
1,wb-expak,tag9
8,pnni,tag10
5,shim6,tag5
4,tp++,tag4
13,rsvp-e2e-ignore,tag2
18,wsn,tag4
13,nvp-ii,tag2
10,egp,tag9
15,udplite,tag5
4,aris,tag5
19,dsr,tag4
4,idpr,tag9
14,srp,tag8
8,narp,tag5
10,iso-ip,tag2
10,pvp,tag10
12,vmtp,tag7
15,idpr,tag5
8,ifmp,tag3
12,min-ipv4,tag4
3,iso-tp4,tag1
15,il,tag10
17,ax.25,tag1
8,srp,tag6
13,idrp,tag3
0,ddp,tag2
3,ipx-in-ip,tag1
2,sctp,tag3
12,ipv6,tag2
2,il,tag4
7,ippc,tag7
16,mobility header,tag8
14,wsn,tag2
5,rsvp-e2e-ignore,tag3
3,mpls-in-ip,tag1
15,udplite,tag4
2,ipv6-opts,tag6
6,igmp,tag4
14,skip,tag8
0,gmtp,tag1
14,larp,tag6
8,cphb,tag8
19,narp,tag5
18,dccp,tag9
8,vmtp,tag2
9,nvp-ii,tag3
10,st,tag7
5,st,tag10
13,bna,tag1
6,pgm,tag4
11,stp,tag4
19,l2tp,tag7
14,iplt,tag9
4,sm (deprecated),tag4
12,cftp,tag5
2,stp,tag4
13,etherip,tag5
15,pipe,tag3
14,leaf-2,tag1
6,dsr,tag9
0,idrp,tag5
6,mpls-in-ip,tag2
12,ipip,tag10
11,idpr-cmtp,tag9
9,sscopmce,tag1
13,nvp-ii,tag5
4,crtp,tag5
4,scps,tag1
10,ipv6,tag3
18,leaf-1,tag5
1,qnx,tag10
5,vmtp,tag1
18,pup,tag10
6,fire,tag5
11,ippc,tag4
6,ah,tag10
0,sprite-rpc,tag9
12,a/n,tag2
16,ifmp,tag1
2,ax.25,tag4
1,chaos,tag1
0,rdp,tag3
7,trunk-2,tag2
7,leaf-2,tag7
11,prm,tag1
11,secure-vmtp,tag5
2,trunk-1,tag7
8,ipv6-icmp,tag7
12,stp,tag9
17,cbt,tag1
16,il,tag7
15,nvp-ii,tag8
17,tlsp,tag10
16,isis over ipv4,tag5
14,sprite-rpc,tag5
16,shim6,tag1
11,eigrp,tag10
1,tcf,tag10
18,igp,tag3
12,dsr,tag4
0,merit-inp,tag8
6,sps,tag3
8,i-nlsp,tag4
12,egp,tag8
19,tp++,tag6
19,aggfrag,tag8
6,sm (deprecated),tag7
5,rohc,tag4
4,ipcomp,tag2
4,iso-ip,tag9
14,ax.25,tag5
18,nsh,tag7
2,wsn,tag2
11,manet,tag8
18,ddx,tag9
5,xtp,tag6
7,ipcv,tag9
13,tp++,tag9
14,dsr,tag8
5,ipv6-nonxt,tag3
16,nsfnet-igp,tag10
4,merit-inp,tag8
13,xtp,tag7
12,narp,tag6
7,compaq-peer,tag8
13,fire,tag10
10,encap,tag5
12,cphb,tag6
18,bbn-rcc-mon,tag4
19,irtp,tag2
2,pvp,tag9
9,icmp,tag6
4,ipv6-nonxt,tag7
12,ipv4,tag5
0,xtp,tag1
8,compaq-peer,tag9
5,trunk-2,tag6
10,fire,tag10
14,bna,tag6
11,fc,tag4
13,mobility header,tag9
13,visa,tag8
12,merit-inp,tag6
18,sdrp,tag8
9,argus (deprecated),tag5
14,smp,tag4
5,br-sat-mon,tag2
7,ipv4,tag8
4,sat-mon,tag10
11,vrrp,tag3
7,mtp,tag10
2,tlsp,tag10
11,nsh,tag10
5,l2tp,tag10
1,swipe (deprecated),tag3
12,secure-vmtp,tag2
18,sprite-rpc,tag8
8,netblt,tag10
19,sps,tag6
2,ah,tag4
9,ggp,tag6
3,uti,tag8
18,ifmp,tag9
10,isis over ipv4,tag3
7,ethernet,tag3
2,trunk-2,tag6
0,xns-idp,tag7
0,argus (deprecated),tag6
14,prm,tag4
16,igp,tag7
1,compaq-peer,tag4
12,ippc,tag7
5,qnx,tag6
4,ipcv,tag10
7,dsr,tag7
14,ptp,tag10
3,iptm,tag10
2,il,tag2
8,idrp,tag2
18,eigrp,tag2
2,ipv6-frag,tag9
16,leaf-2,tag7
10,mobility header,tag1
19,dcn-meas,tag9
9,igp,tag10
19,rohc,tag9
11,3pc,tag5
16,scps,tag7
16,rohc,tag2
9,srp,tag3
14,swipe (deprecated),tag5
19,prm,tag3
8,rsvp,tag7
4,pim,tag9
14,iso-tp4,tag7
6,swipe (deprecated),tag7
11,pim,tag2
13,etherip,tag10
17,wb-mon,tag10
12,qnx,tag4
16,iso-tp4,tag8
0,fc,tag7
17,igp,tag9
17,mpls-in-ip,tag1
18,cbt,tag1
16,esp,tag5
8,iatp,tag2
4,isis over ipv4,tag6
14,xns-idp,tag10
1,ipv6-route,tag4
1,rsvp,tag9
2,icmp,tag6
5,sctp,tag6
9,sscopmce,tag9
8,cbt,tag1
3,dsr,tag3
4,sat-mon,tag2
2,ippc,tag7
13,ospfigp,tag2
12,sat-mon,tag2
6,tcp,tag2
16,leaf-1,tag6
13,ospfigp,tag8
1,rohc,tag3
0,sprite-rpc,tag2
11,encap,tag3
19,nsfnet-igp,tag2
8,mfe-nsp,tag7
16,argus (deprecated),tag4
9,nvp-ii,tag1
2,larp,tag9
16,il,tag2
19,icmp,tag6
8,crudp,tag3
1,rsvp-e2e-ignore,tag6
12,ax.25,tag2
0,etherip,tag6
6,scc-sp,tag2
11,dcn-meas,tag5
4,ipv6-nonxt,tag5
16,udp,tag6
19,igmp,tag4
3,aris,tag4
6,udp,tag6
9,vines,tag4
9,ippc,tag1
3,pgm,tag2
2,sps,tag3
8,shim6,tag8
0,sprite-rpc,tag3
12,eigrp,tag9
16,leaf-2,tag6
4,ggp,tag8
7,pim,tag6
5,sat-expak,tag4
0,hopopt,tag1
7,nsh,tag4
18,rsvp-e2e-ignore,tag4
6,kryptolan,tag2
8,merit-inp,tag6
10,mpls-in-ip,tag4
7,ipv6-frag,tag3
18,visa,tag9
19,xns-idp,tag5
15,iplt,tag10
16,vmtp,tag1
17,ethernet,tag4
15,smp,tag4
6,ipv6-opts,tag6
6,vrrp,tag8
3,wsn,tag7
6,idpr,tag3
8,vines,tag6
12,skip,tag2
4,nvp-ii,tag3
7,wb-mon,tag7
0,ddx,tag5
12,ax.25,tag9
2,mux,tag1
9,argus (deprecated),tag8
14,qnx,tag9
1,bna,tag9
12,rsvp,tag6
2,dccp,tag1
2,egp,tag1
12,esp,tag2
17,eigrp,tag2
9,crtp,tag4
5,sat-mon,tag6
2,dcn-meas,tag7
19,wb-mon,tag7
9,ptp,tag1
14,cpnx,tag6
13,cbt,tag8
7,trunk-1,tag4
10,trunk-2,tag4
9,ipv4,tag10
12,cpnx,tag7
19,ipv6,tag3
0,tcp,tag1
14,ipx-in-ip,tag4
3,il,tag4
2,hopopt,tag9
15,bbn-rcc-mon,tag4
13,narp,tag2
12,dcn-meas,tag1
0,udplite,tag7
6,argus (deprecated),tag9
10,vrrp,tag9
0,ggp,tag7
18,dcn-meas,tag8
6,mfe-nsp,tag2
3,vrrp,tag1
7,iso-ip,tag5
6,dccp,tag1
12,ipv6-nonxt,tag6
11,skip,tag7
12,iatp,tag8
5,ax.25,tag1
14,igp,tag7
16,vrrp,tag6
18,ospfigp,tag5
14,ethernet,tag2
10,netblt,tag9
13,rdp,tag4
6,tcp,tag4
10,trunk-1,tag6
17,ipv4,tag6
13,larp,tag8
15,bna,tag2
2,merit-inp,tag5
13,ax.25,tag4
8,cphb,tag7
12,kryptolan,tag5
17,vrrp,tag8
5,stp,tag7
1,st,tag6
16,sun-nd,tag5
0,crtp,tag5
13,ipv6-route,tag3
0,egp,tag5
5,cphb,tag3
10,idrp,tag6
2,rohc,tag10
13,cftp,tag6
3,igmp,tag5
5,sctp,tag1
15,rdp,tag4
2,iso-tp4,tag4
19,cftp,tag2
0,qnx,tag5
8,etherip,tag10
0,ah,tag3
1,ipcomp,tag6
11,nsh,tag2
13,wb-mon,tag3
7,tlsp,tag1
15,pipe,tag5
10,prm,tag5
0,cftp,tag4
15,nsfnet-igp,tag4
4,ah,tag6
11,idrp,tag9
16,pipe,tag7
15,hip,tag7
15,cpnx,tag2
10,compaq-peer,tag1
9,idrp,tag6
2,rsvp,tag4
7,rsvp-e2e-ignore,tag8
15,snp,tag5
4,fc,tag4
15,rvd,tag7
5,ax.25,tag9
12,ippc,tag10
3,fire,tag9
12,rvd,tag3
14,ipv6-frag,tag4
13,leaf-2,tag7
0,swipe (deprecated),tag5
8,ipv6-opts,tag1
7,compaq-peer,tag10
13,rsvp,tag8
12,tlsp,tag6
12,hmp,tag5
2,wesp,tag8
17,st,tag6
7,iso-tp4,tag6
13,rsvp-e2e-ignore,tag7
4,irtp,tag1
4,micp (deprecated),tag4
19,a/n,tag8
4,ipcv,tag3
17,wb-expak,tag7
17,chaos,tag2
18,mpls-in-ip,tag3
1,snp,tag4
5,icmp,tag10
19,aris,tag2
8,wsn,tag7
2,snp,tag10
16,mpls-in-ip,tag10
19,ippc,tag4
6,bbn-rcc-mon,tag1
13,a/n,tag10
16,iatp,tag6
8,fc,tag4
16,egp,tag8
11,ipv6-frag,tag10
8,eigrp,tag5
17,compaq-peer,tag7
10,sps,tag7
2,cphb,tag3
3,mpls-in-ip,tag5
7,ifmp,tag5
0,tp++,tag5
0,ipcv,tag6
13,iso-ip,tag2
17,scc-sp,tag2
1,fire,tag7
18,dsr,tag6
19,sdrp,tag3
11,idrp,tag4
18,ah,tag6
11,micp (deprecated),tag10
18,kryptolan,tag8
5,aris,tag10
18,pgm,tag2
12,ippc,tag1
11,scps,tag2
10,sscopmce,tag2
2,sctp,tag10
0,qnx,tag6
13,sdrp,tag6
9,irtp,tag10
5,iatp,tag4
11,idpr,tag7
0,encap,tag6
15,esp,tag1
19,i-nlsp,tag6
16,iptm,tag10
9,dcn-meas,tag1
7,egp,tag8
5,tcf,tag1
9,gmtp,tag2
17,netblt,tag5
14,esp,tag7
18,wb-mon,tag6
1,ax.25,tag7
2,rvd,tag2
5,xns-idp,tag10
9,visa,tag5
5,dccp,tag10
8,rdp,tag10
19,ipv6-route,tag7
5,sm (deprecated),tag5
10,sm (deprecated),tag2
18,iso-ip,tag10
14,nsh,tag3
6,a/n,tag4
11,ah,tag9
16,rsvp-e2e-ignore,tag5
8,narp,tag6
8,secure-vmtp,tag6
1,il,tag7
19,stp,tag4
17,dgp,tag2
19,st,tag2
9,ipv4,tag7
10,smp,tag8
8,rsvp-e2e-ignore,tag4
8,wb-expak,tag4
15,sm (deprecated),tag7
13,esp,tag1
19,sps,tag2
1,esp,tag1
3,ax.25,tag1
7,srp,tag3
19,leaf-2,tag1
6,pnni,tag7
16,ah,tag7
7,sctp,tag4
6,aris,tag4
1,sps,tag8
16,aris,tag3
6,i-nlsp,tag4
19,il,tag1
15,vmtp,tag6
12,sscopmce,tag10
12,st,tag5
9,netblt,tag6
6,mux,tag8
6,cpnx,tag10
8,ipx-in-ip,tag3
10,ipv4,tag1
17,pgm,tag9
12,dsr,tag10
9,pipe,tag6
12,sctp,tag2
15,prm,tag2
18,ipv6-frag,tag1
13,dgp,tag1
17,netblt,tag3
0,mfe-nsp,tag7
5,i-nlsp,tag8
18,i-nlsp,tag9
9,trunk-2,tag9
7,ah,tag6
4,rdp,tag6
2,iplt,tag10
19,emcon,tag2
7,ggp,tag3
17,a/n,tag9
13,vrrp,tag4
5,qnx,tag1
11,ipcv,tag4
3,sm (deprecated),tag3
12,dsr,tag7
6,ipv6,tag7
12,isis over ipv4,tag6
2,egp,tag4
3,sps,tag1
4,l2tp,tag9
17,dcn-meas,tag2
10,mobility header,tag7
2,sdrp,tag10
18,nvp-ii,tag1
18,sat-mon,tag4
0,br-sat-mon,tag7
13,ax.25,tag9
11,ippc,tag10
4,ipx-in-ip,tag9
14,egp,tag10
19,sm (deprecated),tag2
13,mfe-nsp,tag10
1,ipv6-icmp,tag2
2,egp,tag3
10,nsh,tag3
12,ipv6,tag9
11,ax.25,tag6
0,iplt,tag1
8,bbn-rcc-mon,tag10
19,udp,tag2
18,sscopmce,tag10
14,secure-vmtp,tag1
3,br-sat-mon,tag6
8,vrrp,tag9
1,wb-mon,tag1
16,idpr,tag1
18,leaf-2,tag2
9,iatp,tag4
19,eigrp,tag9
12,idpr-cmtp,tag10
19,wb-expak,tag10
3,dsr,tag1
10,pnni,tag9
18,sun-nd,tag1
7,iso-ip,tag9
12,fc,tag2
0,trunk-1,tag3
2,qnx,tag7
15,udp,tag8
5,sps,tag10
4,secure-vmtp,tag10
14,ipv6,tag8
8,sps,tag7
5,rsvp-e2e-ignore,tag4
4,trunk-2,tag2
9,kryptolan,tag5
18,ddp,tag7
18,nsh,tag8
5,tcp,tag6
3,mfe-nsp,tag5
7,sdrp,tag5
15,igmp,tag4
11,xtp,tag3
8,idrp,tag6
13,stp,tag10
14,qnx,tag5
11,leaf-2,tag6
2,mobility header,tag4
17,pvp,tag10
19,tp++,tag4
17,vines,tag4
1,il,tag3
2,gre,tag1
11,cftp,tag3
10,cbt,tag3
6,emcon,tag5
2,leaf-1,tag10
0,sat-mon,tag9
7,cbt,tag7
1,nsh,tag9
11,ipv4,tag10
3,xnet,tag10
9,ipv6-icmp,tag9
6,ah,tag2
11,sdrp,tag4
19,trunk-2,tag3
10,ipv6-opts,tag8
8,bna,tag10
3,chaos,tag9
9,cpnx,tag4
8,ddp,tag9
7,iplt,tag7
0,sscopmce,tag3
3,stp,tag1
1,iso-tp4,tag5
14,iptm,tag1
18,sdrp,tag1
15,argus (deprecated),tag8
3,iso-ip,tag8
14,tcp,tag9
14,ipv6-frag,tag8
16,bna,tag8
16,ipv6-opts,tag9
13,encap,tag6
2,cbt,tag6
14,tcp,tag10
15,rsvp,tag5
9,sctp,tag3
7,ipv6-nonxt,tag3
6,hip,tag1
5,sprite-rpc,tag5
14,idpr-cmtp,tag9
7,vines,tag1
7,encap,tag7
19,udplite,tag8
2,iplt,tag1
8,st,tag4
4,idrp,tag4
17,crtp,tag5
16,nsh,tag7
16,micp (deprecated),tag10
13,ipv6-nonxt,tag2
7,aris,tag3
2,ddx,tag10
16,fire,tag3
9,netblt,tag10
3,i-nlsp,tag5
7,igmp,tag5
10,eigrp,tag10
18,tlsp,tag5
16,skip,tag2
12,skip,tag6
9,emcon,tag9
4,ipv6-route,tag9
5,hip,tag9
6,manet,tag9
16,tlsp,tag1
3,manet,tag2
18,tp++,tag1
7,st,tag8
11,sprite-rpc,tag6
1,visa,tag4
15,gre,tag5
16,mobility header,tag6
3,ipv6-frag,tag2
9,etherip,tag2
6,manet,tag7
6,wb-mon,tag5
9,xns-idp,tag10
15,mpls-in-ip,tag5
9,shim6,tag2
13,udp,tag5
18,gre,tag1
7,dgp,tag1
13,sat-expak,tag10
0,wb-mon,tag5
6,a/n,tag5
0,nsh,tag5
6,ddx,tag5
8,sprite-rpc,tag4
13,gre,tag7
2,ipv6-route,tag2
7,mux,tag3
17,netblt,tag9
8,uti,tag4
9,dsr,tag7
1,vrrp,tag6
13,xns-idp,tag5
10,tcf,tag2
13,tlsp,tag8
8,mpls-in-ip,tag9
5,ipv4,tag9
12,ipv6-icmp,tag8
6,eigrp,tag4
1,compaq-peer,tag2
7,dsr,tag3
0,uti,tag10
16,iso-tp4,tag2
18,netblt,tag10
14,igp,tag1
0,larp,tag4
1,wb-expak,tag6
4,swipe (deprecated),tag7
5,nsh,tag6
1,tp++,tag1
5,aris,tag8
2,ipx-in-ip,tag8
3,netblt,tag4
2,stp,tag7
4,ax.25,tag4
15,manet,tag10
2,fire,tag2
19,ipv6-nonxt,tag6
9,fc,tag1
18,fc,tag2
9,isis over ipv4,tag2
18,ax.25,tag4
14,irtp,tag6
11,dcn-meas,tag3
19,ddx,tag5
12,scc-sp,tag3
19,mtp,tag5
8,wsn,tag6
17,xtp,tag3
8,dgp,tag8
10,encap,tag4
2,pvp,tag1
5,idrp,tag3
14,mux,tag8
14,etherip,tag5
9,mtp,tag1
2,mobility header,tag1
19,kryptolan,tag10
13,xtp,tag3
8,nsfnet-igp,tag4
5,hopopt,tag3
17,uti,tag5
16,hmp,tag2
5,mux,tag3
18,compaq-peer,tag7
0,sm (deprecated),tag10
6,stp,tag7
9,manet,tag5
10,cphb,tag6
8,rdp,tag7
9,gmtp,tag10
8,dcn-meas,tag3
11,ipv6-frag,tag8
0,egp,tag10
7,sdrp,tag10
6,trunk-2,tag6
17,xnet,tag4
0,ippc,tag1
15,min-ipv4,tag3
4,prm,tag10
8,xns-idp,tag5
11,compaq-peer,tag2
17,narp,tag7
12,idrp,tag3
2,gre,tag4
18,etherip,tag6
11,ipv6-route,tag3
6,br-sat-mon,tag10
3,rvd,tag2
12,ptp,tag7
15,ifmp,tag6
17,st,tag8
10,sat-expak,tag1
12,tp++,tag10
7,cphb,tag10
1,stp,tag9
6,chaos,tag6
10,ipv6-icmp,tag10
10,netblt,tag4
7,etherip,tag6
17,kryptolan,tag1
10,ipcomp,tag1
1,argus (deprecated),tag7
13,qnx,tag10
17,tcf,tag7
10,pgm,tag2
18,shim6,tag4
17,min-ipv4,tag7
12,ipip,tag7
10,dgp,tag2
4,ipv4,tag1
3,emcon,tag10
13,mpls-in-ip,tag3
17,hmp,tag2
5,leaf-1,tag2
10,ipcv,tag1
16,idrp,tag5
2,dccp,tag9
9,sctp,tag8
